date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:14:11	34372/34372	---M--	200	added ('OK')	image/jpeg	etag:%2288d836bbf366da1:0%22	http://images.mini-ielts.com/images/11/28/keep-taking-the-tablets.jpg	C:/My%20Web%20Sites/test/images.mini-ielts.com/images/11/28/keep-taking-the-tablets.jpg	(from https://mini-ielts.com/622/reading/keep-taking-the-tablets)
21:14:13	8722/8722	---M--	200	added ('OK')	application/pdf	date:Tue,%2011%20Mar%202025%2006:16:32%20GMT	https://mini-ielts.com/358/print/reading/australias-sporting-success	C:/My%20Web%20Sites/test/mini-ielts.com/358/print/reading/australias-sporting-success.pdf	(from https://mini-ielts.com/358/reading/australias-sporting-success)
21:14:17	359156/359156	---M--	200	added ('OK')	image/jpeg	etag:%221ece1c4f366da1:0%22	http://images.mini-ielts.com/images/2017/6/ants-1457708693-.jpg	C:/My%20Web%20Sites/test/images.mini-ielts.com/images/2017/6/ants-1457708693-.jpg	(from https://mini-ielts.com/1056/reading/the-ant-and-the-mandarin)
21:14:19	8474/8474	---M--	200	added ('OK')	application/pdf	date:Tue,%2011%20Mar%202025%2014:14:13%20GMT	https://mini-ielts.com/516/print/reading/tackling-obesity-in-the-western-world	C:/My%20Web%20Sites/test/mini-ielts.com/516/print/reading/tackling-obesity-in-the-western-world.pdf	(from https://mini-ielts.com/516/reading/tackling-obesity-in-the-western-world)
21:14:25	55054/55054	---M--	200	added ('OK')	image/jpeg	etag:%22df6b14bcf366da1:0%22	http://images.mini-ielts.com/images/11/28/tackling-obesity-in-the-western-world.jpg	C:/My%20Web%20Sites/test/images.mini-ielts.com/images/11/28/tackling-obesity-in-the-western-world.jpg	(from https://mini-ielts.com/516/reading/tackling-obesity-in-the-western-world)
21:14:29	4859/4859	---M--	200	added ('OK')	application/pdf	date:Tue,%2011%20Mar%202025%2013:27:29%20GMT	https://mini-ielts.com/790/print/reading/freya-stark-explorer-and-writer	C:/My%20Web%20Sites/test/mini-ielts.com/790/print/reading/freya-stark-explorer-and-writer	(from https://mini-ielts.com/790/reading/freya-stark-explorer-and-writer)
21:14:30	707156/707156	---M--	200	added ('OK')	image/jpeg	etag:%2251feedc4f366da1:0%22	http://images.mini-ielts.com/images/2017/6/brain_music_mic.jpg	C:/My%20Web%20Sites/test/images.mini-ielts.com/images/2017/6/brain_music_mic.jpg	(from https://mini-ielts.com/1055/reading/the-mozart-effect)
21:14:31	179224/179224	---M--	200	added ('OK')	image/jpeg	etag:%2211c83cb1f366da1:0%22	http://images.mini-ielts.com/images/1/1/aus.jpg	C:/My%20Web%20Sites/test/images.mini-ielts.com/images/1/1/aus.jpg	(from https://mini-ielts.com/358/reading/australias-sporting-success)
21:14:46	8864/8864	---M--	200	added ('OK')	application/pdf	date:Tue,%2011%20Mar%202025%2014:14:25%20GMT	https://mini-ielts.com/393/print/reading/raising-the-mary-rose	C:/My%20Web%20Sites/test/mini-ielts.com/393/print/reading/raising-the-mary-rose.pdf	(from https://mini-ielts.com/393/reading/raising-the-mary-rose)
21:14:49	101121/101121	---M--	200	added ('OK')	image/jpeg	etag:%2231a431c1f366da1:0%22	http://images.mini-ielts.com/images/2017/10/maryrose.jpg	C:/My%20Web%20Sites/test/images.mini-ielts.com/images/2017/10/maryrose.jpg	(from https://mini-ielts.com/393/reading/raising-the-mary-rose)
21:15:08	9110/9110	---M--	200	added ('OK')	application/pdf	date:Mon,%2010%20Mar%202025%2021:30:59%20GMT	https://mini-ielts.com/1028/print/reading/the-2003-heatwave	C:/My%20Web%20Sites/test/mini-ielts.com/1028/print/reading/the-2003-heatwave.pdf	(from https://mini-ielts.com/1028/reading/the-2003-heatwave)
21:15:10	57873/57873	---M--	200	added ('OK')	image/jpeg	etag:%222c93acc4f366da1:0%22	http://images.mini-ielts.com/images/2017/5/heat.jpg	C:/My%20Web%20Sites/test/images.mini-ielts.com/images/2017/5/heat.jpg	(from https://mini-ielts.com/1028/reading/the-2003-heatwave)
21:15:10	9403/9403	---M--	200	added ('OK')	application/pdf	date:Tue,%2011%20Mar%202025%2013:53:17%20GMT	https://mini-ielts.com/1204/print/reading/-effort-and-science-to-win	C:/My%20Web%20Sites/test/mini-ielts.com/1204/print/reading/-effort-and-science-to-win.pdf	(from https://mini-ielts.com/1204/reading/-effort-and-science-to-win)
21:15:10	10304/10304	---M--	200	added ('OK')	application/pdf	date:Mon,%2010%20Mar%202025%2017:55:20%20GMT	https://mini-ielts.com/1147/print/reading/bring-back-the-big-cats	C:/My%20Web%20Sites/test/mini-ielts.com/1147/print/reading/bring-back-the-big-cats.pdf	(from https://mini-ielts.com/1147/reading/bring-back-the-big-cats)
21:15:11	35770/35770	---M--	200	added ('OK')	image/jpeg	etag:%2219bf49b2f366da1:0%22	http://images.mini-ielts.com/images/1/12/bring-back-the-big-cats.jpg	C:/My%20Web%20Sites/test/images.mini-ielts.com/images/1/12/bring-back-the-big-cats.jpg	(from https://mini-ielts.com/1147/reading/bring-back-the-big-cats)
21:15:11	8002/8002	---M--	200	added ('OK')	application/pdf	date:Tue,%2011%20Mar%202025%2005:44:59%20GMT	https://mini-ielts.com/29/print/reading/anesthesiology	C:/My%20Web%20Sites/test/mini-ielts.com/29/print/reading/anesthesiology.pdf	(from https://mini-ielts.com/29/reading/anesthesiology)
21:15:12	7229/7229	---M--	200	added ('OK')	image/jpeg	etag:%224ba7e2bdf366da1:0%22	http://images.mini-ielts.com/images/11/29/anesthesiology.JPG	C:/My%20Web%20Sites/test/images.mini-ielts.com/images/11/29/anesthesiology.jpg	(from https://mini-ielts.com/29/reading/anesthesiology)
21:15:12	8705/8705	---M--	200	added ('OK')	application/pdf	date:Tue,%2011%20Mar%202025%2010:45:04%20GMT	https://mini-ielts.com/225/print/reading/segway-into-the-future	C:/My%20Web%20Sites/test/mini-ielts.com/225/print/reading/segway-into-the-future.pdf	(from https://mini-ielts.com/225/reading/segway-into-the-future)
21:15:16	84990/84990	---M--	200	added ('OK')	image/jpeg	etag:%22eed45fbdf366da1:0%22	http://images.mini-ielts.com/images/11/2811/segway-into-the-future.jpg	C:/My%20Web%20Sites/test/images.mini-ielts.com/images/11/2811/segway-into-the-future.jpg	(from https://mini-ielts.com/225/reading/segway-into-the-future)
21:15:34	9623/9623	---M--	200	added ('OK')	application/pdf	date:Tue,%2011%20Mar%202025%2014:15:13%20GMT	https://mini-ielts.com/1228/print/reading/stadium-australia	C:/My%20Web%20Sites/test/mini-ielts.com/1228/print/reading/stadium-australia.pdf	(from https://mini-ielts.com/1228/reading/stadium-australia)
21:15:34	12803/12803	---M--	200	added ('OK')	image/png	etag:%22f2451bb9f366da1:0%22	http://images.mini-ielts.com/images/11/23/stadium-australia.png	C:/My%20Web%20Sites/test/images.mini-ielts.com/images/11/23/stadium-australia.png	(from https://mini-ielts.com/1228/reading/stadium-australia)
21:15:56	9291/9291	---M--	200	added ('OK')	application/pdf	date:Tue,%2011%20Mar%202025%2014:15:56%20GMT	https://mini-ielts.com/550/print/reading/the-art-of-healing	C:/My%20Web%20Sites/test/mini-ielts.com/550/print/reading/the-art-of-healing.pdf	(from https://mini-ielts.com/550/reading/the-art-of-healing)
21:15:57	45228/45228	---M--	200	added ('OK')	image/jpeg	etag:%221c12dbcf366da1:0%22	http://images.mini-ielts.com/images/11/28/the-art-of-healing.jpg	C:/My%20Web%20Sites/test/images.mini-ielts.com/images/11/28/the-art-of-healing.jpg	(from https://mini-ielts.com/550/reading/the-art-of-healing)
21:16:18	8471/8471	---M--	200	added ('OK')	application/pdf	date:Tue,%2011%20Mar%202025%2014:15:57%20GMT	https://mini-ielts.com/1239/print/reading/how-mobile-telephony-turned-into-a-health-scare	C:/My%20Web%20Sites/test/mini-ielts.com/1239/print/reading/how-mobile-telephony-turned-into-a-health-scare.pdf	(from https://mini-ielts.com/1239/reading/how-mobile-telephony-turned-into-a-health-scare)
21:16:19	49187/49187	---M--	200	added ('OK')	image/jpeg	etag:%228f1bd9b9f366da1:0%22	http://images.mini-ielts.com/images/11/2411/how-mobile-telephony-turned-into-a-health-scare.jpg	C:/My%20Web%20Sites/test/images.mini-ielts.com/images/11/2411/how-mobile-telephony-turned-into-a-health-scare.jpg	(from https://mini-ielts.com/1239/reading/how-mobile-telephony-turned-into-a-health-scare)
21:16:39	9381/9381	---M--	200	added ('OK')	application/pdf	date:Tue,%2011%20Mar%202025%2014:16:39%20GMT	https://mini-ielts.com/290/print/reading/information-theory---the-big-idea	C:/My%20Web%20Sites/test/mini-ielts.com/290/print/reading/information-theory---the-big-idea.pdf	(from https://mini-ielts.com/290/reading/information-theory---the-big-idea)
21:16:42	57292/57292	---M--	200	added ('OK')	image/jpeg	etag:%22a1bb1fb5f366da1:0%22	http://images.mini-ielts.com/images/1/4/it.jpg	C:/My%20Web%20Sites/test/images.mini-ielts.com/images/1/4/it.jpg	(from https://mini-ielts.com/290/reading/information-theory---the-big-idea)
21:16:42	10973/10973	---M--	200	added ('OK')	application/pdf	date:Tue,%2011%20Mar%202025%2014:16:40%20GMT	https://mini-ielts.com/477/print/reading/reading-the-screen	C:/My%20Web%20Sites/test/mini-ielts.com/477/print/reading/reading-the-screen.pdf	(from https://mini-ielts.com/477/reading/reading-the-screen)
21:16:48	9196/9196	---M--	200	added ('OK')	application/pdf	date:Tue,%2011%20Mar%202025%2014:16:43%20GMT	https://mini-ielts.com/303/print/reading/air-traffic-control-in-the-usa	C:/My%20Web%20Sites/test/mini-ielts.com/303/print/reading/air-traffic-control-in-the-usa.pdf	(from https://mini-ielts.com/303/reading/air-traffic-control-in-the-usa)
21:16:50	140116/140116	---M--	200	added ('OK')	image/jpeg	etag:%221b650bdf366da1:0%22	http://images.mini-ielts.com/images/11/2811/reading-the-screen.jpg	C:/My%20Web%20Sites/test/images.mini-ielts.com/images/11/2811/reading-the-screen.jpg	(from https://mini-ielts.com/477/reading/reading-the-screen)
21:16:51	47654/47654	---M--	200	added ('OK')	image/jpeg	etag:%22f315bdb4f366da1:0%22	http://images.mini-ielts.com/images/1/3/atc.jpg	C:/My%20Web%20Sites/test/images.mini-ielts.com/images/1/3/atc.jpg	(from https://mini-ielts.com/303/reading/air-traffic-control-in-the-usa)
21:16:51	8087/8087	---M--	200	added ('OK')	application/pdf	date:Tue,%2011%20Mar%202025%2013:57:48%20GMT	https://mini-ielts.com/724/print/reading/reducing-electricity-consumption-on-the-isle-of-eigg	C:/My%20Web%20Sites/test/mini-ielts.com/724/print/reading/reducing-electricity-consumption-on-the-isle-of-eigg.pdf	(from https://mini-ielts.com/724/reading/reducing-electricity-consumption-on-the-isle-of-eigg)
21:16:53	61269/61269	---M--	200	added ('OK')	image/jpeg	etag:%22d3b178b5f366da1:0%22	http://images.mini-ielts.com/images/1/5/isle-of-eigg.jpg	C:/My%20Web%20Sites/test/images.mini-ielts.com/images/1/5/isle-of-eigg.jpg	(from https://mini-ielts.com/724/reading/reducing-electricity-consumption-on-the-isle-of-eigg)
21:16:53	9671/9671	---M--	200	added ('OK')	application/pdf	date:Mon,%2010%20Mar%202025%2016:42:33%20GMT	https://mini-ielts.com/541/print/reading/robots	C:/My%20Web%20Sites/test/mini-ielts.com/541/print/reading/robots.pdf	(from https://mini-ielts.com/541/reading/robots)
21:16:56	60106/60106	---M--	200	added ('OK')	image/jpeg	etag:%227fc5c9bbf366da1:0%22	http://images.mini-ielts.com/images/11/28/robots.jpg	C:/My%20Web%20Sites/test/images.mini-ielts.com/images/11/28/robots.jpg	(from https://mini-ielts.com/541/reading/robots)
21:16:56	8551/8551	---M--	200	added ('OK')	application/pdf	date:Tue,%2011%20Mar%202025%2014:16:54%20GMT	https://mini-ielts.com/372/print/reading/the-power-of-the-big-screen	C:/My%20Web%20Sites/test/mini-ielts.com/372/print/reading/the-power-of-the-big-screen.pdf	(from https://mini-ielts.com/372/reading/the-power-of-the-big-screen)
21:16:58	35317/35317	---M--	200	added ('OK')	image/jpeg	etag:%222790a5bdf366da1:0%22	http://images.mini-ielts.com/images/11/2811/the-power-of-the-big-screen.jpg	C:/My%20Web%20Sites/test/images.mini-ielts.com/images/11/2811/the-power-of-the-big-screen.jpg	(from https://mini-ielts.com/372/reading/the-power-of-the-big-screen)
21:16:58	8165/8165	---M--	200	added ('OK')	application/pdf	date:Tue,%2011%20Mar%202025%2014:16:56%20GMT	https://mini-ielts.com/386/print/reading/crop-growing-skyscrapers	C:/My%20Web%20Sites/test/mini-ielts.com/386/print/reading/crop-growing-skyscrapers.pdf	(from https://mini-ielts.com/386/reading/crop-growing-skyscrapers)
21:16:58	10473/10473	---M--	200	added ('OK')	application/pdf	date:Mon,%2010%20Mar%202025%2016:14:38%20GMT	https://mini-ielts.com/1237/print/reading/titan-of-technology	C:/My%20Web%20Sites/test/mini-ielts.com/1237/print/reading/titan-of-technology.pdf	(from https://mini-ielts.com/1237/reading/titan-of-technology)
21:16:59	9034/9034	---M--	200	added ('OK')	image/jpeg	etag:%22ae31a7b9f366da1:0%22	http://images.mini-ielts.com/images/11/24/titan-of-technology.jpg	C:/My%20Web%20Sites/test/images.mini-ielts.com/images/11/24/titan-of-technology.jpg	(from https://mini-ielts.com/1237/reading/titan-of-technology)
21:17:19	10570/10570	---M--	200	added ('OK')	application/pdf	date:Tue,%2011%20Mar%202025%2007:08:51%20GMT	https://mini-ielts.com/1104/print/reading/honey-bees-in-trouble	C:/My%20Web%20Sites/test/mini-ielts.com/1104/print/reading/honey-bees-in-trouble.pdf	(from https://mini-ielts.com/1104/reading/honey-bees-in-trouble)
21:17:21	65304/65304	---M--	200	added ('OK')	image/jpeg	etag:%222d4df5c2f366da1:0%22	http://images.mini-ielts.com/images/2017/16/honey-bees-in-trouble.jpg	C:/My%20Web%20Sites/test/images.mini-ielts.com/images/2017/16/honey-bees-in-trouble.jpg	(from https://mini-ielts.com/1104/reading/honey-bees-in-trouble)
21:17:21	8755/8755	---M--	200	added ('OK')	application/pdf	date:Tue,%2011%20Mar%202025%2010:06:18%20GMT	https://mini-ielts.com/1229/print/reading/a-theory-of-shopping	C:/My%20Web%20Sites/test/mini-ielts.com/1229/print/reading/a-theory-of-shopping.pdf	(from https://mini-ielts.com/1229/reading/a-theory-of-shopping)
21:17:22	28538/28538	---M--	200	added ('OK')	image/png	etag:%225a8c6b8f366da1:0%22	http://images.mini-ielts.com/images/11/23/a-theory-of-shopping.png	C:/My%20Web%20Sites/test/images.mini-ielts.com/images/11/23/a-theory-of-shopping.png	(from https://mini-ielts.com/1229/reading/a-theory-of-shopping)
21:18:04	8506/8506	---M--	200	added ('OK')	application/pdf	date:Tue,%2011%20Mar%202025%2014:17:21%20GMT	https://mini-ielts.com/1183/print/reading/foot-pedal-irrigation	C:/My%20Web%20Sites/test/mini-ielts.com/1183/print/reading/foot-pedal-irrigation.pdf	(from https://mini-ielts.com/1183/reading/foot-pedal-irrigation)
21:18:06	49498/49498	---M--	200	added ('OK')	image/jpeg	etag:%222864ac0f366da1:0%22	http://images.mini-ielts.com/images/2/6/main-image-soln-66.jpg	C:/My%20Web%20Sites/test/images.mini-ielts.com/images/2/6/main-image-soln-66.jpg	(from https://mini-ielts.com/1183/reading/foot-pedal-irrigation)
21:18:46	0/-1	---M--	502	error ('')			https://images.immediate.co.uk/production/volatile/sites/4/2018/10/GettyImages-502501201-44e3701.jpg?quality=90&resize=940,400	C:/My%20Web%20Sites/test/images.immediate.co.uk/production/volatile/sites/4/2018/10/GettyImages-502501201-44e3701137e.json	(from https://mini-ielts.com/reading?page=2)
21:18:47	0/-1	---M--	502	error ('')			https://img.theculturetrip.com/wp-content/uploads/2017/11/35741473476_b02ec22fa9_b.jpg	C:/My%20Web%20Sites/test/img.theculturetrip.com/wp-content/uploads/2017/11/35741473476_b02ec22fa9_b.html	(from https://mini-ielts.com/reading?page=6)
21:18:47	0/-1	---M--	500	error ('')			https://mini-ielts.com/1460/view-solution/reading/the-origin-of-ancient-writing	C:/My%20Web%20Sites/test/mini-ielts.com/1460/view-solution/reading/the-origin-of-ancient-writing.html	(from https://mini-ielts.com/reading?page=6)
21:19:07	69488/69488	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Mar%202025%2014:18:46%20GMT	https://mini-ielts.com/reading?page=19	C:/My%20Web%20Sites/test/mini-ielts.com/reading7537.html	(from https://mini-ielts.com/reading?page=15)
21:19:07	40522/40522	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Mar%202025%2014:19:06%20GMT	https://mini-ielts.com/1350/reading/seed-hunting	C:/My%20Web%20Sites/test/mini-ielts.com/1350/reading/seed-hunting.html	(from https://mini-ielts.com/reading?page=15)
21:19:09	57743/57743	---M--	200	added ('OK')	image/jpeg	etag:%22f99922caf366da1:0%22	http://images.mini-ielts.com/images/2022/08/1200px-_resized.jpg	C:/My%20Web%20Sites/test/images.mini-ielts.com/images/2022/08/1200px-_resized.jpg	(from https://mini-ielts.com/reading?page=15)
21:19:09	59560/59560	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Mar%202025%2014:19:07%20GMT	https://mini-ielts.com/1350/view-solution/reading/seed-hunting	C:/My%20Web%20Sites/test/mini-ielts.com/1350/view-solution/reading/seed-hunting.html	(from https://mini-ielts.com/reading?page=15)
21:19:10	48385/48385	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Mar%202025%2014:19:10%20GMT	https://mini-ielts.com/1349/reading/save-endangered-language	C:/My%20Web%20Sites/test/mini-ielts.com/1349/reading/save-endangered-language.html	(from https://mini-ielts.com/reading?page=15)
21:19:11	20643/20643	---M--	200	added ('OK')	image/jpeg	etag:%22c1f149caf366da1:0%22	http://images.mini-ielts.com/images/2022/08/hands_resized.jpg	C:/My%20Web%20Sites/test/images.mini-ielts.com/images/2022/08/hands_resized.jpg	(from https://mini-ielts.com/reading?page=15)
21:19:11	66479/66479	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Mar%202025%2014:19:11%20GMT	https://mini-ielts.com/1349/view-solution/reading/save-endangered-language	C:/My%20Web%20Sites/test/mini-ielts.com/1349/view-solution/reading/save-endangered-language.html	(from https://mini-ielts.com/reading?page=15)
21:19:12	41747/41747	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Mar%202025%2014:19:11%20GMT	https://mini-ielts.com/1348/reading/blue-footed-boobies-2	C:/My%20Web%20Sites/test/mini-ielts.com/1348/reading/blue-footed-boobies-2.html	(from https://mini-ielts.com/reading?page=15)
21:19:13	32348/32348	---M--	200	added ('OK')	image/jpeg	etag:%222f2652caf366da1:0%22	http://images.mini-ielts.com/images/2022/08/interesting-facts-about-red-and-blue-footed-boobies-1024x512_resized.jpg	C:/My%20Web%20Sites/test/images.mini-ielts.com/images/2022/08/interesting-facts-about-red-and-blue-footed-boobies-1024x512_resized.jpg	(from https://mini-ielts.com/reading?page=15)
21:19:13	60309/60309	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Mar%202025%2014:19:12%20GMT	https://mini-ielts.com/1348/view-solution/reading/blue-footed-boobies-2	C:/My%20Web%20Sites/test/mini-ielts.com/1348/view-solution/reading/blue-footed-boobies-2.html	(from https://mini-ielts.com/reading?page=15)
21:19:14	43856/43856	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Mar%202025%2014:19:13%20GMT	https://mini-ielts.com/1347/reading/art-in-iron-and-steel	C:/My%20Web%20Sites/test/mini-ielts.com/1347/reading/art-in-iron-and-steel.html	(from https://mini-ielts.com/reading?page=15)
21:19:15	26154/26154	---M--	200	added ('OK')	image/jpeg	etag:%22dcc62dcaf366da1:0%22	http://images.mini-ielts.com/images/2022/08/art-in-iron-and-steel_resized.jpg	C:/My%20Web%20Sites/test/images.mini-ielts.com/images/2022/08/art-in-iron-and-steel_resized.jpg	(from https://mini-ielts.com/reading?page=15)
21:19:15	61940/61940	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Mar%202025%2014:19:15%20GMT	https://mini-ielts.com/1347/view-solution/reading/art-in-iron-and-steel	C:/My%20Web%20Sites/test/mini-ielts.com/1347/view-solution/reading/art-in-iron-and-steel.html	(from https://mini-ielts.com/reading?page=15)
21:19:15	42177/42177	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Mar%202025%2014:19:15%20GMT	https://mini-ielts.com/1346/reading/computer-provides-more-questions-than-answers	C:/My%20Web%20Sites/test/mini-ielts.com/1346/reading/computer-provides-more-questions-than-answers.html	(from https://mini-ielts.com/reading?page=15)
21:19:19	72398/72398	---M--	200	added ('OK')	image/jpeg	etag:%22b13357caf366da1:0%22	http://images.mini-ielts.com/images/2022/08/niclas-illg-wzvqpnrihg-unsplash.jpg	C:/My%20Web%20Sites/test/images.mini-ielts.com/images/2022/08/niclas-illg-wzvqpnrihg-unsplash.jpg	(from https://mini-ielts.com/reading?page=15)
21:19:19	60962/60962	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Mar%202025%2014:19:16%20GMT	https://mini-ielts.com/1346/view-solution/reading/computer-provides-more-questions-than-answers	C:/My%20Web%20Sites/test/mini-ielts.com/1346/view-solution/reading/computer-provides-more-questions-than-answers.html	(from https://mini-ielts.com/reading?page=15)
21:19:19	42501/42501	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Mar%202025%2014:19:19%20GMT	https://mini-ielts.com/1345/reading/health-in-the-wild	C:/My%20Web%20Sites/test/mini-ielts.com/1345/reading/health-in-the-wild.html	(from https://mini-ielts.com/reading?page=15)
21:19:21	21658/21658	---M--	200	added ('OK')	image/jpeg	etag:%22c65037caf366da1:0%22	http://images.mini-ielts.com/images/2022/08/attadd-a-subheading-65-1_resized.jpg	C:/My%20Web%20Sites/test/images.mini-ielts.com/images/2022/08/attadd-a-subheading-65-1_resized.jpg	(from https://mini-ielts.com/reading?page=15)
21:19:21	61141/61141	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Mar%202025%2014:19:20%20GMT	https://mini-ielts.com/1345/view-solution/reading/health-in-the-wild	C:/My%20Web%20Sites/test/mini-ielts.com/1345/view-solution/reading/health-in-the-wild.html	(from https://mini-ielts.com/reading?page=15)
21:19:21	43056/43056	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Mar%202025%2014:19:20%20GMT	https://mini-ielts.com/1344/reading/the-beginning-of-football	C:/My%20Web%20Sites/test/mini-ielts.com/1344/reading/the-beginning-of-football.html	(from https://mini-ielts.com/reading?page=15)
21:19:25	68998/68998	---M--	200	added ('OK')	image/jpeg	etag:%2253823fcaf366da1:0%22	http://images.mini-ielts.com/images/2022/08/fijknqkviaefgpa_resized.jpg	C:/My%20Web%20Sites/test/images.mini-ielts.com/images/2022/08/fijknqkviaefgpa_resized.jpg	(from https://mini-ielts.com/reading?page=15)
21:19:25	62352/62352	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Mar%202025%2014:19:22%20GMT	https://mini-ielts.com/1344/view-solution/reading/the-beginning-of-football	C:/My%20Web%20Sites/test/mini-ielts.com/1344/view-solution/reading/the-beginning-of-football.html	(from https://mini-ielts.com/reading?page=15)
21:19:25	47637/47637	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Mar%202025%2014:19:24%20GMT	https://mini-ielts.com/1343/reading/sosus-listening-to-the-ocean	C:/My%20Web%20Sites/test/mini-ielts.com/1343/reading/sosus-listening-to-the-ocean.html	(from https://mini-ielts.com/reading?page=15)
21:19:27	66910/66910	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Mar%202025%2014:19:26%20GMT	https://mini-ielts.com/1343/view-solution/reading/sosus-listening-to-the-ocean	C:/My%20Web%20Sites/test/mini-ielts.com/1343/view-solution/reading/sosus-listening-to-the-ocean.html	(from https://mini-ielts.com/reading?page=15)
21:19:28	26830/26830	---M--	200	added ('OK')	image/jpeg	etag:%224d2460caf366da1:0%22	http://images.mini-ielts.com/images/2022/08/page92715868525321586852559.jpg	C:/My%20Web%20Sites/test/images.mini-ielts.com/images/2022/08/page92715868525321586852559.jpg	(from https://mini-ielts.com/reading?page=15)
21:19:28	41122/41122	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Mar%202025%2014:19:26%20GMT	https://mini-ielts.com/1342/reading/inspired-by-mimicking-mother-nature	C:/My%20Web%20Sites/test/mini-ielts.com/1342/reading/inspired-by-mimicking-mother-nature.html	(from https://mini-ielts.com/reading?page=15)
21:19:29	10096/10096	---M--	200	added ('OK')	image/jpeg	etag:%22da20eac9f366da1:0%22	http://images.mini-ielts.com/images/2022/07/biomimicry01_resized.jpg	C:/My%20Web%20Sites/test/images.mini-ielts.com/images/2022/07/biomimicry01_resized.jpg	(from https://mini-ielts.com/reading?page=15)
21:19:29	60571/60571	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Mar%202025%2014:19:28%20GMT	https://mini-ielts.com/1342/view-solution/reading/inspired-by-mimicking-mother-nature	C:/My%20Web%20Sites/test/mini-ielts.com/1342/view-solution/reading/inspired-by-mimicking-mother-nature.html	(from https://mini-ielts.com/reading?page=15)
21:19:29	8800/8800	---M--	200	added ('OK')	application/pdf	date:Tue,%2011%20Mar%202025%2014:19:29%20GMT	https://mini-ielts.com/1398/print/reading/inside-the-mind-of-a-fan-how-watching-sport-affects-the-brain	C:/My%20Web%20Sites/test/mini-ielts.com/1398/print/reading/inside-the-mind-of-a-fan-how-watching-sport-affects-the-brain.pdf	(from https://mini-ielts.com/1398/reading/inside-the-mind-of-a-fan-how-watching-sport-affects-the-brain)
21:19:29	10284/10284	---M--	200	added ('OK')	application/pdf	date:Mon,%2010%20Mar%202025%2014:48:57%20GMT	https://mini-ielts.com/1397/print/reading/tickling-and-laughter	C:/My%20Web%20Sites/test/mini-ielts.com/1397/print/reading/tickling-and-laughter.pdf	(from https://mini-ielts.com/1397/reading/tickling-and-laughter)
21:19:30	9404/9404	---M--	200	added ('OK')	application/pdf	date:Tue,%2011%20Mar%202025%2014:19:30%20GMT	https://mini-ielts.com/1396/print/reading/researcher-on-the-tree-crown	C:/My%20Web%20Sites/test/mini-ielts.com/1396/print/reading/researcher-on-the-tree-crown.pdf	(from https://mini-ielts.com/1396/reading/researcher-on-the-tree-crown)
21:19:30	8560/8560	---M--	200	added ('OK')	application/pdf	date:Mon,%2010%20Mar%202025%2018:33:58%20GMT	https://mini-ielts.com/1395/print/reading/the-adolescents	C:/My%20Web%20Sites/test/mini-ielts.com/1395/print/reading/the-adolescents.pdf	(from https://mini-ielts.com/1395/reading/the-adolescents)
21:19:31	9160/9160	---M--	200	added ('OK')	application/pdf	date:Tue,%2011%20Mar%202025%2014:19:31%20GMT	https://mini-ielts.com/1394/print/reading/the-impact-of-environment-to-children	C:/My%20Web%20Sites/test/mini-ielts.com/1394/print/reading/the-impact-of-environment-to-children.pdf	(from https://mini-ielts.com/1394/reading/the-impact-of-environment-to-children)
21:19:31	9804/9804	---M--	200	added ('OK')	application/pdf	date:Mon,%2010%20Mar%202025%2018:34:46%20GMT	https://mini-ielts.com/1393/print/reading/elnino-and-seabirds	C:/My%20Web%20Sites/test/mini-ielts.com/1393/print/reading/elnino-and-seabirds.pdf	(from https://mini-ielts.com/1393/reading/elnino-and-seabirds)
21:19:32	14623/14623	---M--	200	added ('OK')	image/jpeg	etag:%22289dacbf366da1:0%22	http://images.mini-ielts.com/images/2022/14/elnino-and-seabirds.jpg	C:/My%20Web%20Sites/test/images.mini-ielts.com/images/2022/14/elnino-and-seabirds.jpg	(from https://mini-ielts.com/1393/reading/elnino-and-seabirds)
